Date,average_temp,high_temp,low_temp
2011-01-31,-5.215990637,0.310954188,-12.27095783
2011-02-01,-0.488717941,6.645859382,-6.62581578
2011-02-02,1.203656786,8.172949272,-3.739678076
2011-02-03,1.162945445,7.151654826,-3.909580052
2011-02-04,1.802014281,7.249261214,-2.575577186
2011-02-05,1.182213154,7.091915743,-2.657360662
2011-02-06,1.699922957,6.551103766,-2.870999082
2011-02-07,1.335890685,6.152236604,-3.308743309
2011-02-08,2.837148521,7.100836186,-0.747492353
2011-02-09,0.213599155,4.329413789,-3.208621801
2011-02-10,-1.429945859,2.822973936,-4.699842328
2011-02-11,-1.683548001,3.328108401,-5.773791204
2011-02-12,-4.21049881,0.00388462,-7.613046277
2011-02-13,-4.15979582,1.377600839,-9.637238787
2011-02-14,-2.799862683,0.582835591,-6.296904095
2011-02-15,-1.419752633,4.746499444,-6.908108267
2011-02-16,0.221208339,6.283188926,-5.99515323
2011-02-17,1.484767724,4.79449175,-1.29840986
2011-02-18,1.354712084,7.918343886,-3.736392306
2011-02-19,1.79276122,8.697200599,-3.721442812
2011-02-20,4.503042911,12.39336442,-2.670601184
2011-02-21,4.945644777,11.8784834,-0.238967951
2011-02-22,4.214948947,12.09710543,-1.931673002
2011-02-23,3.982127391,12.25739078,-1.969401427
2011-02-24,6.348907802,13.71166774,-0.324253274
2011-02-25,3.77972623,9.13426142,-0.976728894
2011-02-26,5.754194938,12.97853371,-2.336097064
2011-02-27,5.778532071,8.477075863,3.553109044
2011-02-28,4.309155357,6.536056289,2.802200863
2011-03-01,2.076623884,5.412785238,-1.163447457
2011-03-02,-0.431829616,3.569724792,-3.363847561
2011-03-03,-0.861300912,3.76374798,-5.18777057
2011-03-04,0.822179446,6.539911071,-4.365000931
2011-03-05,2.314241679,8.262209556,-3.059456974
2011-03-06,4.386064721,9.654638719,-0.061986007
2011-03-07,3.081804907,7.106366326,-0.164221232
2011-03-08,2.74167282,8.159682715,-2.625347089
2011-03-09,1.756557442,6.305421878,-1.71340165
2011-03-10,2.423407117,7.698934687,-3.588037925
2011-03-11,4.979599876,11.07944154,-0.844010117
2011-03-12,7.769295368,14.60667161,1.182634843
2011-03-13,9.81794389,16.83130419,3.88882555
2011-03-14,8.011367853,13.53140496,3.963203017
2011-03-15,3.326530241,7.910298933,-0.85491701
2011-03-16,1.019396578,5.201432392,-2.419009481
2011-03-17,1.870040996,7.609235473,-3.282158776
2011-03-18,5.788266524,13.15463472,-2.799429739
2011-03-19,9.63639044,15.3273275,4.645120511
2011-03-20,7.078004266,11.67129848,4.251995032
2011-03-21,7.998057444,13.12980678,4.270623663
2011-03-22,3.209642253,7.366615082,-0.060606015
2011-03-23,2.765639476,8.164774765,-2.601050962
2011-03-24,4.388443613,9.872696388,-0.084322568
2011-03-25,3.15604357,7.195823617,-0.5883297
2011-03-26,3.538001463,9.090350218,-2.148837451
2011-03-27,5.474941913,10.98636023,-1.345700479
2011-03-28,6.026107848,11.01365158,1.58794815
2011-03-29,4.997820296,10.27947008,-0.321522738
2011-03-30,7.520770686,14.42726048,0.958654026
2011-03-31,8.726134511,17.22965258,1.694079709
2011-04-01,9.533054333,17.50587762,1.54686345
2011-04-02,8.536956284,13.46957105,4.34440165
2011-04-03,7.773975813,13.02141559,3.001650823
2011-04-04,8.166775461,15.30712942,1.869482171
2011-04-05,8.940265281,17.472016,1.600979683
2011-04-06,10.2919519,17.57969341,2.059810628
2011-04-07,10.96629523,13.20857542,8.710510886
2011-04-08,11.49728326,17.29530793,7.15547963
2011-04-09,9.451462569,16.00535796,4.010342793
2011-04-10,11.26894751,17.55350078,5.205191568
2011-04-11,10.33627155,15.35237824,5.409364989
2011-04-12,9.69537358,16.6742301,2.341929051
2011-04-13,11.21769458,18.24394191,3.899490293
2011-04-14,12.25195384,19.40357523,4.749310033
2011-04-15,14.14504819,20.3620441,9.457497845
2011-04-16,11.43214324,18.37613303,6.151321426
2011-04-17,11.12555777,17.87915481,4.941657123
2011-04-18,7.601503187,11.25956296,5.426477354
2011-04-19,9.779720544,15.32690667,5.417368862
2011-04-20,10.57744235,17.37128865,3.836225261
2011-04-21,13.3162142,19.21097278,6.182057443
2011-04-22,10.42595706,14.30483772,8.553592188
2011-04-23,10.50318828,15.0936063,6.316345241
2011-04-24,10.11808402,15.04625787,5.520549106
2011-04-25,12.11241676,17.25604269,6.490905806
2011-04-26,11.9878783,14.22623475,9.82676566
2011-04-27,12.17398984,16.31579606,8.498582444
2011-04-28,10.56312428,15.43855845,6.499486531
2011-04-29,13.38604522,19.5250656,5.349726264
2011-04-30,15.53462154,18.7147313,12.63789006
2011-05-01,13.87508515,17.31120471,10.37440822
2011-05-02,14.33931454,20.80643405,8.844888472
2011-05-03,15.21991464,21.05830321,10.64693104
2011-05-04,14.52999871,21.24144139,8.076795403
2011-05-05,15.52740105,22.01093416,9.225339283
2011-05-06,14.79702246,18.62778436,10.40801487
2011-05-07,16.06167505,22.56212535,12.7049396
2011-05-08,17.37871754,24.10492503,11.59707506
2011-05-09,18.61576819,23.31613089,13.865136
2011-05-10,17.85452213,21.16728388,14.71832959
2011-05-11,16.41255971,19.3191246,14.15221484
2011-05-12,15.36487278,19.95659595,11.55751602
2011-05-13,15.2833945,20.89699854,10.14001455
2011-05-14,16.93118672,22.75448665,11.30869475
2011-05-15,17.0581216,23.86735242,10.1795268
2011-05-16,16.11085699,22.01837919,10.58364652
2011-05-17,16.08470798,22.41733676,9.241772359
2011-05-18,18.93063674,25.20955358,11.18732353
2011-05-19,20.09283727,24.13362867,16.15956005
2011-05-20,18.66914217,22.53626445,15.47095438
2011-05-21,16.30331624,20.30528863,13.52235957
2011-05-22,16.61883591,21.97910217,12.02149529
2011-05-23,16.70020113,21.78224625,12.78219224
2011-05-24,18.64031224,25.97322515,10.94647149
2011-05-25,20.02333224,25.86485615,14.09727741
2011-05-26,17.52734065,20.35720368,15.34315191
2011-05-27,17.4389418,21.522991,14.18150487
2011-05-28,19.5216951,25.84016865,13.71124178
2011-05-29,20.85041387,27.35291398,15.08200037
2011-05-30,19.71501427,25.64099355,14.79800264
2011-05-31,17.62675407,21.16632186,15.44989264
2011-06-01,17.44838662,21.73144588,14.43077002
2011-06-02,17.9281869,23.6908978,14.35999499
2011-06-03,18.51762548,24.50812223,13.89728998
2011-06-04,19.33048541,24.37858203,16.01412674
2011-06-05,20.31651582,26.81429761,15.58190396
2011-06-06,19.97842048,26.10034449,13.99172272
2011-06-07,20.33978504,26.77475094,14.57878737
2011-06-08,21.26028165,27.38493116,15.69384225
2011-06-09,20.09263824,23.89206296,17.07590762
2011-06-10,20.78376299,24.0717013,17.28506186
2011-06-11,22.58641237,28.25114601,17.51695848
2011-06-12,21.63707882,27.62099693,17.37831126
2011-06-13,20.1445359,25.44789808,16.46028736
2011-06-14,20.92932964,26.92995911,15.6471958
2011-06-15,22.36210034,28.29785968,17.0424909
2011-06-16,23.51670821,29.5572345,17.62775667
2011-06-17,22.69554021,28.57113037,18.27027921
2011-06-18,22.62196457,27.56572694,18.71326773
2011-06-19,23.84403794,30.10578506,17.81847636
2011-06-20,23.6528916,29.85162184,18.96654752
2011-06-21,23.65284225,29.70365828,18.39295784
2011-06-22,23.10823737,26.35866626,20.358486
2011-06-23,23.76254731,26.20240362,21.59254787
2011-06-24,21.57077977,24.2199934,19.52416271
2011-06-25,19.36859598,21.39161602,18.23334628
2011-06-26,20.38702609,23.16924518,18.08280061
2011-06-27,20.6597413,23.30715018,18.38033202
2011-06-28,23.57376683,29.22534864,18.165277
2011-06-29,23.4012914,26.57049257,21.13005789
2011-06-30,24.19437205,27.70243878,21.49781253
2011-07-01,24.8647417,29.13987686,21.91714126
2011-07-02,25.16097788,29.1200151,21.94635389
2011-07-03,23.41323981,25.69645798,21.38871114
2011-07-04,23.32437169,28.19900065,19.6406028
2011-07-05,23.69816186,29.733187,18.77507084
2011-07-06,23.31021075,28.00836006,19.43271756
2011-07-07,22.88058152,25.38507681,20.78272448
2011-07-08,23.46301522,26.43084315,21.53431791
2011-07-09,23.54542406,27.0835288,21.20677862
2011-07-10,23.60346107,27.33275666,21.25366078
2011-07-11,22.56553348,25.28177281,20.69018925
2011-07-12,23.61391143,26.26808308,21.49585655
2011-07-13,24.6901866,26.76432469,22.84745051
2011-07-14,24.73117794,27.51566966,22.72245231
2011-07-15,24.77491017,28.48256007,22.40323663
2011-07-16,24.89927143,28.33723035,22.12710818
2011-07-17,25.81524506,30.0523175,22.32921036
2011-07-18,27.6997746,32.68703345,23.30567008
2011-07-19,28.02643882,32.68262909,24.06218477
2011-07-20,27.23583304,32.27000575,23.07654702
2011-07-21,25.39710834,30.09706886,21.69443193
2011-07-22,23.23568435,25.98405181,20.5087688
2011-07-23,24.68367079,29.25909964,21.99244762
2011-07-24,24.15309951,27.19741364,22.14331502
2011-07-25,25.18318807,28.98696136,22.4984806
2011-07-26,25.7905054,29.61493303,22.40059652
2011-07-27,25.71430846,28.16771248,23.53378387
2011-07-28,26.06779206,28.99671273,23.58241543
2011-07-29,26.47027069,30.71689544,23.70532972
2011-07-30,26.56656337,30.60447763,23.77242486
2011-07-31,25.40779805,28.34783853,23.41245945
2011-08-01,25.48920967,28.66129088,23.56255115
2011-08-02,25.87816021,29.40921217,23.72536226
2011-08-03,26.0190423,29.9315657,23.6580511
2011-08-04,26.27268047,30.31915005,23.46743553
2011-08-05,28.23058892,33.41758105,23.39375559
2011-08-06,27.77832367,32.06088015,24.82707503
2011-08-07,27.87697688,31.52216213,24.58977621
2011-08-08,25.67447864,28.78947204,23.70714755
2011-08-09,25.22897856,27.9569944,23.46290366
2011-08-10,25.40718135,28.62558187,23.38499703
2011-08-11,26.39735667,30.48114432,24.01422657
2011-08-12,25.68203653,28.73745436,23.81867871
2011-08-13,25.67393697,28.2489065,23.68506076
2011-08-14,25.38625881,28.78157932,23.41098566
2011-08-15,25.38739714,28.81083557,23.10391477
2011-08-16,25.73106509,28.73497577,23.61672374
2011-08-17,24.84000154,26.81784949,23.46152949
2011-08-18,24.96355536,29.07571153,22.15458459
2011-08-19,23.26511641,26.3779662,21.08644449
2011-08-20,21.65067143,24.35163652,19.68764201
2011-08-21,22.94588769,28.51493768,18.38207676
2011-08-22,22.47012483,27.10858202,19.33802113
2011-08-23,22.70159052,27.34959962,18.11451512
2011-08-24,23.37651169,27.10201969,20.27130085
2011-08-25,24.21347659,28.4567916,20.46339233
2011-08-26,25.04071877,28.93775513,21.93235317
2011-08-27,25.86941746,30.31174244,22.65835567
2011-08-28,25.83517708,30.49033293,22.44698317
2011-08-29,25.98127782,30.54504009,22.66369356
2011-08-30,26.14097567,31.16616921,23.04197
2011-08-31,26.43542001,31.87120985,22.35179293
2011-09-01,26.04863313,31.49567614,21.5387906
2011-09-02,25.86752997,31.10082173,21.46713345
2011-09-03,24.96825478,29.99709404,21.00366436
2011-09-04,23.73280555,28.91520337,19.89289249
2011-09-05,22.93098582,28.13062681,18.64599955
2011-09-06,22.28325473,28.13773431,17.20439824
2011-09-07,21.68496097,27.54596503,15.71081
2011-09-08,22.00873575,25.76478656,19.25693868
2011-09-09,20.71193298,23.17345761,19.17446421
2011-09-10,20.61035925,23.47575447,18.32946478
2011-09-11,21.56105364,24.15183545,19.44928122
2011-09-12,23.56905304,27.88515209,20.61523753
2011-09-13,24.53892623,29.60649178,21.10126931
2011-09-14,24.56187142,29.48489936,21.41646441
2011-09-15,25.01104106,30.63639474,20.82875208
2011-09-16,25.26500604,30.87735414,21.05143902
2011-09-17,24.94214539,30.04858821,21.18615922
2011-09-18,21.68816807,26.04720656,18.78768421
2011-09-19,17.88611568,19.8964126,15.54602679
2011-09-20,17.64999692,21.99984104,13.39699078
2011-09-21,17.95232775,23.66954108,12.94951111
2011-09-22,17.26749807,24.04582103,10.79027655
2011-09-23,18.27886445,25.26810567,11.94949406
2011-09-24,18.62514229,25.24367711,13.16523452
2011-09-25,18.91632581,25.7969879,13.52253193
2011-09-26,19.39000874,26.78793678,13.30327402
2011-09-27,19.570814,27.17492756,12.97141985
2011-09-28,19.34293405,23.73055358,15.16248517
2011-09-29,17.91294976,20.33002133,16.07589773
2011-09-30,16.27316629,20.25074223,11.45541583
2011-10-01,13.22885811,18.58075365,8.26022998
2011-10-02,13.40475075,18.67197513,8.828462402
2011-10-03,12.8374228,20.01795148,6.672514178
2011-10-04,14.38017674,21.39705625,7.369663293
2011-10-05,15.9912386,22.10463202,11.69468676
2011-10-06,16.18769387,21.48406788,11.2271744
2011-10-07,14.73638844,21.43129245,9.065589983
2011-10-08,15.09914146,22.27080084,9.203956819
2011-10-09,15.9355118,22.78826766,10.28771752
2011-10-10,16.60205312,23.27272546,11.30054729
2011-10-11,16.07772458,23.09812741,10.98447861
2011-10-12,14.9148474,20.55698295,9.266071937
2011-10-13,16.70288626,23.93751956,11.11915002
2011-10-14,14.56477313,16.11804694,12.67606275
2011-10-15,14.7994818,19.33493212,11.57256964
2011-10-16,15.46395721,20.18783347,10.73906323
2011-10-17,12.53455204,17.61370134,7.070441656
2011-10-18,9.79561271,17.01639261,3.461575486
2011-10-19,12.68048853,20.99910906,4.569856366
2011-10-20,15.43600902,21.3832424,10.09345937
2011-10-21,16.44060035,20.38971409,11.99307422
2011-10-22,16.01392219,20.16107944,12.75368831
2011-10-23,15.3983616,20.4895104,10.80158042
2011-10-24,13.57165335,16.42093814,9.824610512
2011-10-25,8.603037246,13.22753168,4.438702566
2011-10-26,8.589518427,16.03491059,1.917982775
2011-10-27,11.56669193,19.10395794,4.76112677
2011-10-28,13.57645231,19.88395769,9.005821206
2011-10-29,13.2978212,16.95360914,10.41147327
2011-10-30,14.56669872,19.86836806,10.07169847
2011-10-31,13.80594981,21.42858473,7.817369231
2011-11-01,15.35364872,22.34418525,9.079964984
2011-11-02,16.08557905,21.68600504,12.43521279
2011-11-03,16.88091354,23.66095873,11.08888162
2011-11-04,18.63886446,23.33392901,14.3613546
2011-11-05,19.21085953,24.17151905,16.21316646
2011-11-06,15.91064644,19.14955769,14.18250161
2011-11-07,15.53612388,19.19230224,13.31161125
2011-11-08,14.48684155,18.21977507,11.31223324
2011-11-09,14.36459366,17.31153719,12.10932052
2011-11-10,13.8817485,16.99295455,10.75567304
2011-11-11,12.6066909,15.99962027,9.905241805
2011-11-12,11.92316536,16.72690591,7.975368912
2011-11-13,11.84008841,16.68825716,7.141998407
2011-11-14,7.661873925,12.64814911,3.339628453
2011-11-15,7.222261781,13.31670263,2.271613314
2011-11-16,9.972019637,16.50116568,3.418169337
2011-11-17,12.81598226,16.1855526,8.349382863
2011-11-18,14.85226233,17.60784601,11.90744306
2011-11-19,12.3396673,17.36404118,6.200672035
2011-11-20,2.883930308,6.419820205,-0.023226371
2011-11-21,2.616829318,7.826162514,-2.02349307
2011-11-22,5.691081329,9.261083513,0.563707502
2011-11-23,4.79964902,9.598937342,0.72097104
2011-11-24,1.020676291,4.676456317,-2.643878632
2011-11-25,3.227653811,8.68672367,-0.724595885
2011-11-26,6.553377111,12.12108778,0.41884928
2011-11-27,12.0104391,17.0221209,7.329386931
2011-11-28,13.13398553,17.76586187,9.894001265
2011-11-29,11.78856472,15.30358484,8.924942496
2011-11-30,7.125961468,10.87428594,4.778599231
2011-12-01,6.346118234,8.912413673,4.634015679
2011-12-02,6.490059197,8.949610336,3.458253456
2011-12-03,6.351234743,9.899354634,3.28173964
2011-12-04,4.242639587,8.058834568,0.527793772
2011-12-05,2.548272622,7.334451378,-1.651002155
2011-12-06,4.58043444,8.807242174,1.370900334
2011-12-07,5.473854707,8.297760439,2.628456136
2011-12-08,2.331544716,6.411065468,-1.458075052
2011-12-09,-1.013959892,2.299981884,-3.54452716
2011-12-10,-0.688060027,2.831375572,-4.494829011
2011-12-11,3.372532511,7.070609892,-1.01071659
2011-12-12,4.235078384,8.539573321,-0.45768162
2011-12-13,1.91219229,8.842016129,-3.331073424
2011-12-14,3.530131837,9.416643781,-2.236562085
2011-12-15,-0.992157727,3.154293749,-4.1941442
2011-12-16,-4.531189976,-1.265421294,-7.259028427
2011-12-17,-3.854164813,0.958374451,-9.039890089
2011-12-18,-0.958951795,3.401943579,-4.724599801
2011-12-19,-1.43826992,3.981572613,-6.164066348
2011-12-20,-0.002561288,5.073326096,-5.488085895
2011-12-21,2.610129604,6.682746182,-1.125937894
2011-12-22,-2.702850715,2.880577489,-7.249386119
2011-12-23,-4.334666952,0.600743407,-9.455594004
2011-12-24,-3.668384109,-0.226962915,-7.372164558
2011-12-25,-4.758375624,-1.280640549,-8.073871627
2011-12-26,-5.215790125,-0.952842082,-8.982479822
2011-12-27,-3.546784307,2.948683261,-9.093730293
2011-12-28,-0.266622436,4.875274702,-5.506460832
2011-12-29,-0.483866858,4.077234826,-4.92504085
2011-12-30,-2.656108666,3.542554218,-7.078176448
2011-12-31,-1.43568363,3.24245089,-7.003046782
2012-01-01,-1.263693371,2.670786667,-5.470125841
2012-01-02,-3.494493151,1.388202505,-8.016416004
2012-01-03,-2.826076083,1.873903748,-6.258912872
2012-01-04,-4.905884815,-1.93532124,-7.448571037
2012-01-05,-4.412257476,0.741810951,-9.091365928
2012-01-06,-2.412941371,2.850149522,-6.850430978
2012-01-07,-3.658894072,3.198020392,-8.892125859
2012-01-08,-1.981703856,3.439867747,-7.367849603
2012-01-09,-0.031564365,4.230241334,-3.71347484
2012-01-10,-0.738166306,3.709661778,-4.827541537
2012-01-11,-3.833150779,-0.5549613,-7.925630684
2012-01-12,-3.613821939,1.566001526,-9.98150873
2012-01-13,-0.49864792,4.522391257,-4.617047002
2012-01-14,-1.011674378,4.399892901,-6.574079855
2012-01-15,-1.160817055,2.751990958,-4.141946395
2012-01-16,0.773447442,7.264749508,-4.871755398
2012-01-17,2.499779649,8.408704864,-1.387296124
2012-01-18,1.981987697,6.703927741,-2.254817862
2012-01-19,4.865933211,7.723431535,1.183089382
2012-01-20,5.933444474,8.807795619,3.870992007
2012-01-21,3.339080758,6.428768825,-0.165114034
2012-01-22,-3.796377416,0.487870532,-8.041095039
2012-01-23,-7.092840584,-3.08935407,-10.31981356
2012-01-24,-6.033575477,-1.20230378,-10.95718681
2012-01-25,-6.421706634,-2.716837684,-9.760640881
2012-01-26,-2.805534833,3.191467456,-9.719194632
2012-01-27,0.148353337,6.062855837,-4.605748642
2012-01-28,-0.239452977,4.871348096,-4.453437431
2012-01-29,-1.216062418,3.970171557,-5.77849502
2012-01-30,-3.566429073,1.1447451,-7.432893078
2012-01-31,-2.931200662,2.533287421,-9.088750799
2012-02-01,-8.322099494,-2.867092924,-11.92233818
2012-02-02,-11.01658664,-6.846020068,-14.3174651
2012-02-03,-7.203504551,-1.307021529,-13.87490734
2012-02-04,-2.107535712,3.216404138,-6.752239679
2012-02-05,-0.690771565,5.381686785,-4.858318327
2012-02-06,1.240158184,6.264786646,-3.868530858
2012-02-07,-5.410325595,1.918893309,-9.505377627
2012-02-08,-6.541404123,-2.20676401,-11.11111789
2012-02-09,-3.271351959,1.474121261,-8.916794997
2012-02-10,-1.868319202,3.200609002,-6.240047337
2012-02-11,-2.799484544,2.642067778,-8.413261384
2012-02-12,-0.103757282,5.944403045,-6.613179407
2012-02-13,2.487386204,7.116648009,-0.762324234
2012-02-14,3.289984191,8.660016516,-0.687205946
2012-02-15,1.020830012,5.558726914,-1.922114031
2012-02-16,-0.654274738,4.057594596,-4.805792407
2012-02-17,-4.240878986,-0.611970161,-7.157085655
2012-02-18,-5.222379711,-0.984548055,-9.04288544
2012-02-19,-3.547267764,2.212911203,-9.416379104
2012-02-20,-0.371148389,6.459662745,-7.259889102
2012-02-21,1.337881012,6.152914417,-3.296589527
2012-02-22,5.026936814,11.15314549,-1.689160253
2012-02-23,5.246416351,9.931054838,0.804763123
2012-02-24,4.06521114,9.570303602,-0.742559809
2012-02-25,1.952469473,5.332860834,-1.040605123
2012-02-26,-0.443098501,4.042063688,-3.176344115
2012-02-27,-0.329097566,6.168285377,-6.106152817
2012-02-28,1.781579751,7.239873751,-3.999721742
2012-02-29,4.730371824,11.59590717,-1.931523173
2012-03-01,7.400749267,14.07505986,1.575311156
2012-03-02,6.420493649,8.660607448,4.443929446
2012-03-03,6.784331892,11.66510837,2.476163838
2012-03-04,6.136375935,9.108907173,3.072588835
2012-03-05,5.570125678,7.856745545,3.836319571
2012-03-06,4.524375541,7.054616761,2.188156224
2012-03-07,3.950615506,9.123610761,0.357204431
2012-03-08,3.368071373,8.019878627,-0.271713644
2012-03-09,3.648528903,9.250815161,-1.677151733
2012-03-10,4.174491554,9.141949881,0.491007306
2012-03-11,-0.37864602,2.858461535,-3.181238458
2012-03-12,-0.543134368,4.635213159,-5.036670796
2012-03-13,1.716551351,7.495129762,-4.275029001
2012-03-14,4.09988398,9.197077493,-1.408569188
2012-03-15,5.658123549,12.54900849,-1.181030244
2012-03-16,7.675950698,11.73746939,3.883170416
2012-03-17,9.586885896,14.26175231,6.715544174
2012-03-18,7.049552812,11.92898013,2.684173686
2012-03-19,3.582412325,8.631402139,-0.703464191
2012-03-20,3.851947726,9.382862216,-1.738532805
2012-03-21,4.873190759,11.31029526,-1.605413848
2012-03-22,6.619483718,10.12181908,2.763619836
2012-03-23,5.851915416,8.773372624,3.625207331
2012-03-24,4.647804615,8.416408729,2.401080207
2012-03-25,4.320456613,8.441411789,1.073850856
2012-03-26,4.488538766,9.856800401,-0.837492102
2012-03-27,7.304715288,13.77825684,-0.157102617
2012-03-28,9.603981227,16.29637035,4.429886572
2012-03-29,11.31638173,17.35613264,2.746814044
2012-03-30,10.45316461,13.79710694,7.052345531
2012-03-31,6.633256008,11.31528145,2.657403517
2012-04-01,5.199063363,10.55334495,0.248584319
2012-04-02,9.832072398,16.23094415,1.890843217
2012-04-03,6.329706053,12.20499017,2.505905891
2012-04-04,8.13100779,14.25525995,1.411557215
2012-04-05,7.936222374,13.42819753,3.157990473
2012-04-06,6.293326913,11.42686456,1.464748224
2012-04-07,6.487928838,12.97291894,0.720110121
2012-04-08,12.21522133,18.93976439,3.314713985
2012-04-09,14.88570244,21.47211494,9.984901846
2012-04-10,13.45666402,17.25100178,9.752243588
2012-04-11,12.24764396,17.59302409,7.947095769
2012-04-12,9.86788931,15.157067,4.173926429
2012-04-13,10.11380968,14.3787439,7.254493151
2012-04-14,10.93469821,17.53918506,6.148250708
2012-04-15,13.36288433,21.71801254,6.897679903
2012-04-16,12.15680454,19.20953775,6.464829852
2012-04-17,11.97006391,18.7642231,5.341818061
2012-04-18,13.59690318,20.80624206,6.220187665
2012-04-19,14.42507947,20.62018592,9.542683218
2012-04-20,16.21216771,21.00675235,12.00071183
2012-04-21,12.60159548,15.89605507,10.76128017
2012-04-22,11.33950844,14.91668295,9.030231246
2012-04-23,14.71078031,21.19032983,8.905755002
2012-04-24,18.95215504,26.71017138,11.31914923
2012-04-25,14.97454274,19.76291704,10.85318961
2012-04-26,12.47702466,17.39562539,8.110524717
2012-04-27,14.60458042,22.11171104,6.376967471
2012-04-28,16.54968802,22.92770263,10.2952045
2012-04-29,17.66623919,23.09362625,12.0656362
2012-04-30,20.06877793,25.70644186,13.6038095
2012-05-01,19.92068345,24.93801836,15.77204343
2012-05-02,20.39820519,25.5180025,16.36672945
2012-05-03,18.70775373,24.27808421,14.325055
2012-05-04,18.6085891,25.03704072,12.81931121
2012-05-05,18.83777985,25.2209317,12.85112496
2012-05-06,17.2834224,24.12748976,11.20067905
2012-05-07,17.79123585,25.19756238,10.72294712
2012-05-08,19.0898232,27.04249007,12.54843175
2012-05-09,18.30608172,25.59388502,12.95927351
2012-05-10,17.24177203,23.09533964,12.8446863
2012-05-11,15.28796627,18.76632535,12.58044674
2012-05-12,15.96319736,20.79505002,12.40446298
2012-05-13,17.2827636,22.75057123,12.86666611
2012-05-14,15.785021,17.15698984,14.44303255
2012-05-15,16.6611163,21.70109128,12.85135798
2012-05-16,16.6640469,22.39462808,11.63688137
2012-05-17,16.18621726,21.49767039,11.94858324
2012-05-18,16.69717791,23.84053947,10.04946303
2012-05-19,17.97336493,24.26254782,11.39498425
2012-05-20,19.12399776,26.53069033,12.23472386
2012-05-21,20.50321096,27.24074822,13.78789745
2012-05-22,20.94456189,27.88629865,14.22632497
2012-05-23,20.51369278,27.25490404,15.32028088
2012-05-24,19.17501015,24.46372607,15.11584671
2012-05-25,19.48034098,25.23776054,15.18449271
2012-05-26,19.15917278,26.47369852,12.58869426
2012-05-27,19.79959317,25.73678729,14.13849589
2012-05-28,19.76234088,25.23609267,15.5553306
2012-05-29,20.45719706,25.58483654,15.83900124
2012-05-30,19.43570262,23.08249701,17.00275464
2012-05-31,19.97816319,25.50399709,16.07181046
2012-06-01,20.04433605,25.67667692,14.59420479
2012-06-02,20.89693179,26.80270972,16.98886724
2012-06-03,21.2410242,27.58148479,15.25632876
2012-06-04,21.84879436,27.63255011,16.04659701
2012-06-05,22.39883696,27.64947669,18.70123542
2012-06-06,22.28648828,27.70525734,18.39937801
2012-06-07,22.12726499,28.36820976,17.70910807
2012-06-08,20.32115599,24.22440868,17.75190234
2012-06-09,21.95818826,27.27576887,17.65692948
2012-06-10,22.1685841,27.44720979,18.06964793
2012-06-11,21.82608206,26.36508675,18.42766039
2012-06-12,22.41800031,27.98625697,18.21737625
2012-06-13,22.08454927,27.1997298,18.18410227
2012-06-14,22.70388034,28.42463313,18.34259371
2012-06-15,21.74229333,25.07220015,19.02252387
2012-06-16,22.28214726,27.53934985,18.1567738
2012-06-17,22.82030509,28.73393722,17.62632126
2012-06-18,22.65657737,27.68406224,18.84458463
2012-06-19,24.07741178,30.79800806,19.16816585
2012-06-20,23.29048896,28.53604127,19.38994142
2012-06-21,23.72337653,29.74561887,19.43265133
2012-06-22,22.9889879,28.28420205,18.92525066
2012-06-23,24.18261416,29.7762874,19.62009923
2012-06-24,24.79688801,29.34734114,20.41561625
2012-06-25,24.24612608,29.68806436,19.92438271
2012-06-26,23.01285946,27.50553097,19.46533772
2012-06-27,22.77720996,27.18618702,19.09824578
2012-06-28,23.48127868,28.33545138,19.05632866
2012-06-29,23.93558161,29.04892955,20.18977383
2012-06-30,22.75868662,25.13610656,20.73551419
2012-07-01,22.55691853,26.44739367,19.89034966
2012-07-02,23.69277457,28.65315769,20.13648734
2012-07-03,23.846139,27.83252917,20.04733563
2012-07-04,24.65839685,27.96352958,22.21310745
2012-07-05,23.42494345,25.35664754,21.9941765
2012-07-06,22.71420967,24.43208059,21.00598984
2012-07-07,23.57304541,28.93684862,19.35915553
2012-07-08,24.15200161,29.27778781,19.90967615
2012-07-09,24.90076117,30.64037821,20.14056779
2012-07-10,24.3627663,28.20094055,20.99845505
2012-07-11,23.62514922,26.54254027,21.50986561
2012-07-12,24.72109407,28.70418634,20.97261292
2012-07-13,25.23799579,28.95083678,22.1049223
2012-07-14,23.29931041,25.87226854,21.26249824
2012-07-15,21.56219529,23.810749,19.8462397
2012-07-16,22.59961339,26.00882352,19.83658424
2012-07-17,24.14688743,27.17886414,21.28465411
2012-07-18,25.81759616,28.75729039,23.41856412
2012-07-19,24.80741203,28.02675364,22.86707235
2012-07-20,25.79145657,30.24242404,22.50672599
2012-07-21,26.37016196,31.02044595,22.72034826
2012-07-22,26.23338694,29.5832418,23.59197859
2012-07-23,27.27686057,31.11857482,24.60175461
2012-07-24,27.63041537,32.16184441,24.40167869
2012-07-25,27.55139873,32.57151194,23.59788823
2012-07-26,27.52038375,32.45383493,23.25213749
2012-07-27,27.67531784,32.23779862,23.79047954
2012-07-28,28.09423398,32.96592964,24.23297183
2012-07-29,28.70128496,33.28929352,24.63416686
2012-07-30,28.32611465,32.63571289,24.0601546
2012-07-31,28.6528665,33.379137,25.03543396
2012-08-01,29.88259912,35.15453624,24.78647611
2012-08-02,29.6669307,34.00739872,25.92631937
